id,price,qty,base_qty,time,is_buyer_maker,volatility,skew,kurtosis
671915264,27033.51953,68.45765686,0.2793812752,1697396555776,-0.01619520411,0.1816746444,-0.7507181764,-0.47193712
671911104,27022.17969,20.93632126,0.1572142094,1697394851840,-0.01595596597,0.137785241,-1.043547153,0.3582831323
671906816,26976.4375,46.98045349,0.3387029469,1697385938944,-0.004791051149,0.2858195901,-1.0460006,4.433720589
671914240,26859.21875,-91.34778595,0.0480635874,1697396817920,0.09254297614,1.064430594,-0.1697160006,7.750369072
671919808,26787.34766,-232.4302216,-0.3802959323,1697399701504,0.07158906013,1.527995825,0.492113173,7.365840435
671911488,26830.98438,-189.6571198,-0.4765245318,1697393016832,-0.0867446363,1.163699389,0.1844797581,3.31380868
671907200,26918.49805,72.0202179,0.187920928,1697396686848,-0.09525859356,0.6076452136,0.0987624228,-1.466040373
671956224,27174.33203,63.21020889,-0.1501865387,1697413726208,0.6109505892,0.3675138652,0.1405098289,-1.409505725
671976192,27197.60547,311.0001831,0.9564320445,1697404682240,1.067164063,-0.06261572242,-1.462910295,1.81438756
671959552,27201.2793,-274.3931885,-0.5676853061,1697409662976,0.9018668532,0.3472116292,-0.04041178897,6.073246956
671958144,27204.18164,255.45784,0.6171525717,1697404551168,0.882401228,0.1249034554,1.26315403,-2.06847024
671965696,27197.58984,61.21175003,-0.713891983,1697416085504,1.625382185,0.6230002046,0.2819970548,-4.457880497
671982784,27304.14063,52.01674271,-0.0006770072505,1697426046976,0.9508361816,-0.1363862306,-0.5182840228,-5.666650295
671951808,27160.11133,-275.7026062,-0.6721671224,1697412677632,0.9371649027,0.49007985,-0.1772237718,7.336680412
671958592,27200.02344,273.9718018,0.6672857404,1697408221184,1.073130965,0.243067205,1.258224487,-1.488187551
671970240,27232.15039,333.722168,0.5625368953,1697408090112,1.199405193,0.4351813197,0.7483983636,-4.368985653
671981248,27320.63281,63.61743927,-0.1511941403,1697434566656,1.281398535,0.3569724262,0.6343902349,-6.578669548
671919744,27054.22656,-49.04133987,-0.1136166528,1697399177216,0.01967703179,0.3318025172,-0.1732358485,2.869204521
671928768,27082.41211,-98.52333832,-0.3305875659,1697394720768,0.001831177622,0.2484089881,-0.3484471142,1.583506346
671928960,27084.66016,-68.21759796,-0.2294407487,1697387905024,-0.01642259583,0.2067427784,-0.7000684142,0.9029202461
671945728,27016.81055,-191.6306152,-0.3305364251,1697407172608,0.4619205296,1.077842355,-0.588760674,12.09630203
671958272,26926.16797,-245.88591,-0.440923363,1697417789440,0.7434003353,1.512623429,0.6118365526,11.75032806
671939904,26971.54492,-235.0556641,-0.787299931,1697397604352,-0.0741160661,0.7736721039,-0.3257738948,3.782773733
671930752,27061.49805,-127.5640717,-0.5051587224,1697396686848,-0.1851195842,0.284730792,-0.9028215408,-1.202716589
671932544,27120.20313,-72.29644775,-0.283408165,1697408090112,-0.175058797,0.1688476205,-0.9409725666,-4.666862488
671927424,27123.27539,-72.57120514,-0.156584993,1697406779392,-0.1030630916,0.09696639329,-1.402385235,-1.9217453
671923328,27069.67969,-55.53007507,0.02919032983,1697391575040,0.01225671172,0.2685364485,-1.473151803,4.736608505
671859968,26837.67969,-66.91942596,-0.08548170328,1697360642048,0.05493432656,0.1847934127,-0.6723306775,1.731505871
671848064,26778.16406,2.485007763,0.2115875632,1697355923456,0.1224044859,0.3039681911,-0.7255990505,3.662525415
671863360,26759.74414,-4.917805195,0.1780323237,1697371783168,0.3979779482,0.6449818611,-0.04639716819,4.766789436
671877952,26768.21094,8.607975006,0.2099227905,1697378729984,0.357930392,0.7010498047,0.6249575615,3.381162405
671869248,26792.00586,-49.79927826,-0.1484681368,1697378467840,0.1747760177,0.3819800913,0.3032017648,2.093346119
671861824,26812.06445,-123.8243561,-0.4422591925,1697382793216,0.02863474004,0.2599689364,0.1955667734,1.300576687
671860416,26832.17773,-115.1726913,-0.3950490057,1697387511808,-0.01337248459,0.2520976961,-0.007793356664,1.479135394
671863808,26821.24023,-133.7345123,-0.4079838693,1697382662144,-0.01046401635,0.2855933607,0.009006456472,3.887465477
671869248,26748.43945,-222.144516,-0.6185373664,1697386987520,0.06737741083,0.6197934151,0.7103902698,6.193984985
671881472,26700.25195,-165.7335358,-0.3278326988,1697389871104,0.1254538894,0.962531805,1.253837109,5.921909809
671945920,27142.03516,-85.42720795,-0.2716150284,1697408483328,0.01895003393,0.4878379405,0.1617107838,3.244452238
671939904,27105.36914,-58.88312531,-0.09043011069,1697400750080,0.01169038564,0.4401398599,-0.2867742181,4.226025105
671938560,27095.43555,-59.38454437,-0.09634121507,1697391968256,-0.0004344210029,0.3524557352,-0.4873295426,3.072904587
671946112,27031.70703,-164.6204681,-0.3764594793,1697400619008,0.3310824335,0.8363528848,-0.5588616729,7.949544907
671958272,26938.17188,-210.2770996,-0.4674472511,1697421721600,1.159225702,1.529610515,0.2528575659,11.2710886
671955776,26964.02539,245.4671326,1.074082494,1697401929728,0.7009438872,0.9960046411,0.6126844883,4.981909752
671937600,27052.51953,88.90299988,0.1739206761,1697390788608,-0.009250324219,0.3064578176,-1.082992673,0.9914657474
671945664,27153.88867,112.7793884,0.3109553754,1697399439360,-0.1244729012,0.2142978907,-0.8139097095,-2.447525263
671950208,27198.57227,3.735246897,0.03704737127,1697407696896,-0.1181653738,0.1159910187,-0.9969158769,-2.722589016
671942976,27186.5332,-87.14810181,-0.2222936898,1697402716160,-0.08520136774,0.03366316482,-1.210421562,-1.346653342
671944768,27104.18945,371.7775269,0.6349535584,1697413595136,1.195359111,0.07016477734,-0.1796589494,-5.726895809
671954432,27168.48633,-44.67604828,0.763186574,1697403764736,0.5862307549,0.07872427255,-1.005290627,10.07061577
671947520,27188.32031,156.0874939,0.3821823299,1697403109376,0.8420537114,0.1840576977,1.297059417,-2.197713614
671956480,27181.35352,31.36506653,-0.5686229467,1697405599744,1.187782288,0.376380235,0.4465797246,-5.151184559
671967616,27274.89844,110.9285812,-0.2488594204,1697426702336,1.466376066,0.5548212528,1.324365497,-6.981950283
671953344,27172.7832,-107.3351135,-0.03085485846,1697414905856,0.9271466136,0.2792917192,-0.6087710261,5.066657066
671958592,27128.26563,211.9729156,0.7884801626,1697405337600,0.8133403659,0.4841177166,0.9346578717,1.936696649
671974656,27226.94922,231.2722473,0.4333116114,1697406910464,0.9446473122,0.4333813787,0.5004343987,-2.221595764
671967872,27271.1543,370.2938538,0.8957213163,1697413595136,1.056755781,0.4916083515,1.044354439,-5.4750247
671971264,27275.63477,89.21239471,0.1568738073,1697428013056,1.039217949,0.3812524378,0.2780613303,-4.192140579
671956928,27181.60156,-40.63591766,-0.3560683429,1697409662976,0.1674150079,0.3716982305,0.1515301168,0.3701722622
671973440,27189.55469,32.69005585,-0.2772537172,1697416216576,1.111167669,0.6077188849,-0.494256705,2.173171997
671960192,27120.51563,-59.81705093,0.5492858887,1697410318336,0.8078318834,0.4824633598,-0.7925385237,11.85233402
671958592,27205.61328,141.9202423,0.2363633364,1697416609792,1.313438177,0.2795923054,1.195251226,-0.9418994784
671973632,27224.79297,470.1046143,1.132284045,1697404813312,1.036103249,0.2297105342,0.8386467695,-3.711564302
671988096,27312.77539,441.8219604,1.084248662,1697423949824,1.090615749,0.493666023,0.9870029092,-6.013802528
671970240,27267.03125,-53.42798996,-0.179915309,1697425784832,1.089382887,0.3553817868,0.2597562671,-1.667912841
671971648,27157.55078,126.7794647,0.5803494453,1697415561216,1.078003168,0.6409513354,0.5517735481,5.081042767
671977152,27199.17773,459.3360291,1.399264336,1697405337600,0.8636000752,0.4084195197,0.8477951288,-0.5492724776
671979392,27257.58594,545.8326416,1.667157769,1697404682240,0.6942890286,0.3154225945,-0.05532687902,-2.719918489
671961088,27198.30859,-18.93387985,-0.34753263,1697411891200,0.262457341,0.310390383,-0.004912360571,-0.6946445704
671964736,27149.52344,-145.2874908,-0.4900482595,1697413857280,0.9242001176,0.8427864909,-0.5148966312,7.638442993
671958464,27048.56055,-11.00454903,0.1852586418,1697424080896,1.331494451,1.041537642,0.3265117705,9.001505852
671956416,27113.03516,384.2822266,1.19759357,1697406255104,1.05904448,0.4123658538,0.6058064699,0.08765289932
671959168,27169.88672,431.1923828,0.887842834,1697407303680,1.316752672,0.3234995306,-0.0849442333,-4.15075779
671974336,27268.74219,122.788765,0.3078517616,1697420935168,0.9549438953,0.2950859666,0.3143679798,-3.276079893
671960128,27143.44531,-120.574852,-0.2253510505,1697418182656,1.152303338,0.7290058732,0.2721342146,6.272305489
671963840,27118.8457,486.4285278,1.660128593,1697402978304,0.8805468082,0.4739336669,0.9552163482,1.111037374
671972992,27230.01758,629.3235474,1.898821354,1697401143296,0.8528419733,0.2519938648,-0.1447016746,-2.385582685
671978304,27332.25977,260.9196167,0.5063872933,1697426440192,1.208834052,0.4216982722,0.9372438192,-6.291569233
671867968,26870.02344,-123.1391983,-0.2687624395,1697364312064,0.02122308314,0.1919567138,-0.6655982733,2.774868965
671855232,26809.42188,5.010978699,0.1006190926,1697361035264,0.03870550543,0.2283681035,-0.6306377649,2.297168016
671868544,26810.625,-37.04328537,-0.02741543762,1697376239616,0.3015713692,0.4550634027,-0.2376119792,4.836768627
671887232,26803.32422,-38.63319778,0.1559171677,1697392623616,0.974463582,1.046708584,0.7214531898,4.592812538
671894784,26794.36328,257.6125488,1.20585525,1697380433920,0.740781188,0.8325608373,1.070145607,1.608498454
671871360,26806.41992,81.15196228,0.275903672,1697376239616,0.3013428748,0.3673989475,0.4838794172,0.2314959615
671863360,26820.00977,22.73562431,0.01216485724,1697379778560,0.06653996557,0.2949430645,0.3688533604,-1.243998408
671861568,26823.40234,-39.03969574,-0.1469324231,1697385021440,0.009979680181,0.3214509189,0.1194347963,-0.1088425368
671861504,26807.87891,-141.3078613,-0.3696457148,1697380040704,0.01205970719,0.4031880498,-0.01186422724,3.756304026
671875392,26741.96484,-178.2368317,-0.4068098068,1697386463232,0.06453951448,0.7668893933,0.6612129211,5.337326527
671956416,27176.2207,19.2213192,-0.2016298324,1697412939776,0.3199542463,0.2731607258,0.02891347557,-1.009620905
671946048,27087.80273,-90.17487335,-0.06349316984,1697420279808,1.080940604,0.8435117602,-0.1158394888,7.960755348
671940672,27034.49805,20.99735451,0.4446420074,1697418444800,1.14335227,0.8460400105,0.5135403275,6.373542309
671942592,27054.08008,153.1553192,0.4401720166,1697399963648,0.6692643762,0.4352696836,0.4413727224,-0.5963208675
